review,sentiment
watched film twice think quite good limited equipment used create film filmed dr heyerdahl explains theory migration south american pre colubian indian polynesia island way raft fell large balsa tree documentary follows dr heyerdahl crew select balsa tree equidor float river pacific assembly peru launch day sea adventure testing strength primitive raft surviving mean available native era see real adventure,1
easily disappointing least gratifying movie entire called blacksploitation genre way film generally enjoy great deal home rather exploitation demeaning film actually provide priceless insight era well bucktown br br story duke return bucktown operate night club left recently deceased brother quickly learns city entirely controlled corrupt police force bleeding protection money local business duke resists determines rescue city corrupt police unfortunately calling posse friend people vaguely explained former black militant worked duke job past simply murder entire police department cold blood literally presence hundred witness nothing stop ignorance justification murder would much entertaining see cracker police suffer action opposed merely getting whacked street revenge ubiquitous generally satisfying theme film genre far cry seeing pam grier track thug ed family cuss give jujitsu as kickin set fro fire art reason existing merit level respect quite undeserved simply shooting someone back course bizarre tale playing woman completely man thumb afraid cracker run town oppress people indeed advice duke run man gonna kill br br following sickening gratuitous violence expected believe town mayor wholeheartedly condones action duke friend congratulating offering throw parade honor opposed say calling district attorney press capital murder charge taken custody duke posse decline parade instead opts fill numerous vacancy police force created recent killing spree immediately prove even corrupt cracker police predecessor quote mayor ten time worse duke find must rescue citizen bucktown corrupt protection racket law enforcement official make safe decent folk operate prostitution business street unfortunately duke already lost moral high ground sympathy due hero willing participant murder original police force cared one way rescued bucktown gotten plugged point suppose entertained clever way duke outsmart new police goon reality film become opera gratuitous violence duke murder former friend ally cold blood absence compassion gunning cracker police duke pig br br finally everyone town duke aretha employee local brothel dead bleedin street hero heroine walk night though admirable quality redeeming value duke merely murderous thug aretha enabling misogynist accomplice interested genre film mean highly recommend see coffy foxy brown truck turner blacula sheba baby process run across dvd throw far away possibly drop like hot treated one would treat glowing puddle nuclear waste single film entire blacksploitation era dramatically entertaining satisfying populated sympathetic admirable character piece slime obviously written targeted hormonally imbalanced high school sophomore,0
poor film must give lead actress one francine forbes appeared acting least personally thought kind cute bad appears one film database besides film filled laughable gore fakey death scene people get stabbed gush like gallon blood like watch poor horror film recommend one highly,0
movie worst movie seen since date movie laughing whole movie instead scared funny snake would search particular section passenger body attack example eye tongue butt breast seen national geographic channel know snake wont stay clinched body bite particular scene snake would bite passenger would stay body biting person believe producer study information snake behavior cant believe wasted money movie recommend movie trust wait dollar theatre rent,0
spent hour drenched film nothing ever seen come close delicious funk film left never mind female advanced aging dilemma human fear vault screen viewing personally engaging ninth degree film invests one undeniable shared feeling life enjoyed dalliance raw wounded gall deep within empowers mutually shared vestment history human encounter reaching far deeper pain isolation skewed view self others result forgives tepid forming bridge away muddy sludge dead must encounter birth finding real people happy pursuit effort realism intersects dark ground bankrupt culture,1
think talking parrot cup tea huh well think paulie wonderful film filled touching moment character lovable especially paulie enters life many people journey journey worth experiencing miss available home video,1
guy doll unique play based character sky masterson br br marlon brando high class gambler take bet nathan detroit frank sinatra one thousand dollar nathan need money br br run usual crap game make fortune bet sky able take girl havana cuba doll chose sarah br br brown jean simmons charge missionary sky finally bribe br br sarah enough go havana end falling love later accuses something part nathan ran crap game missionary night gone nathan year fiancé adelaide vivian blaine disapproves nathan gambling try stop however movie end end happy double br br wedding br br song movie wonderful matter sings marlon br br brando singing voice true could dubbed really matter wonderful acting job obviously seeing brando played character well seen movie jean simmons thought movie weakest one also br br sing however singing made frank sinatra vivien blaine stubby kaye vivien blaine stubby kaye also original br br broadway production guy doll vivien blaine terrific voice perfect adelaide like musical even advise watch,1
forgettable trifle ish norma shearer play fluttery girlish socialite monte carlo caught tussle george sander robert taylor would tempting blame movie failure dull talky script director george cukor never seems interested livening film generally comatose state mostly though fault shearer desperately wanted keep playing young part long could get away inadvertently make cardboard lover bizarre monument aging woman vanity,0
oh lord thinking one frantically unfunny worse good original trashed bargain jane fonda believe actually turned performance life one even better play whore called performance life maybe flat good crook time wow waste time segal team beautifully even remotely got glimpse anything funny baby catch anvil upon got beaten pulp br br little one remains one horror nothing baby remotely funny except maybe couple moment dick jane bulging lipped leper cant kiss uhh oh lord well look like br br truly bad film,0
early film flaw predictable plot overlong scene dubious relevance already clearly demonstrates hitchcock mastery editing use powerful image also among expressionist film stylistically note example weird distortion us party sequence frequent echo title plot imagery br br core though remains final match still among exciting example cinematic boxing even though know hero win becomes quite believable lose movement wife champion corner motivating final plot pay well entwined progress match insert stopwatch exactly almost hear ticking even though silent film visuals often surprisingly auditory feel pacing becomes astonishingly rapid viewer get sucked excitement brutality match sexual jealousy underlies br br dvd release familiar laserlight public domain company hitchcock silent released attached various musical selection mostly orchestral action sound editing frequently sloppy sound quality varies widely genuine care seems gone actual choice music accompanying final match work extremely well unlikely sequence ever better accompanied br br much impressive film present obscurity would suggest deserves honorable place hitchcock canon slender list worthwhile boxing film,1
fan paranormal love ghost hunter show first came decided give try could barely sit one episode show obviously staged mean come every single episode involves someone possessed involves demonic force trying kill family another huge flaw guy never debunk anything watch ghost hunter find evidence try disprove evidence show find voice piece video evidence quick call ghost completely ruin credibility unlike tap ghost hunter actually know honestly interested paranormal want watch show watch ghost hunter,0
columbo episode one better perhaps one personal favorite cast includes rosemary baby john cassavetes maestro wife played blythe danner gwyneth paltrow mom mother law played myrna loy one america greatest leading actress film time anyway disagree anybody criticizes film episode one favorite excellent cast superb job performing love watching columbo beloved dog never name series time episode focus classical music hollywood bowl one l attraction course columbo becomes interested classical music anything else involving crime,1
save money time go ahead tell movie absolutely worth match gas would take burn waste time matter fact would better forgetting ever thought watching seriously seen better b movie language understand ever gave permission made need sewed positive thing say movie new script right director actor could great story let break virgin get pregnant demon baby inside womb want feed people try make fact possibly worst movie ever made cursing pointless nudity totally worth dollar took rent,0
movie horrible wonderful time first saw year old great deal nostalgic value movie cesar romero actually play character octavio man discovered santana also two actor monte markham play sam trying save daughter peter mark richman play priest large filmographies performance okay rest acting movie b film quality u cherish br br recently spent year trying acquire copy movie almost nonexistent assuming discontinued shortly release eventually find copy paid pretty penny acquire happen come upon judgement day video store unmistakeable cheesy green satan cover count among blessed live near one video store still working copy must see like laugh cheesy attempt scary movie,0
ringmaster jerry springer pathetic excuse wasting film recycled toilet paper recently destroyed confidence art film first made second people went see third people voted best movie ever seen monkey could make movie percent sure would billion time good crappy movie moment even godzilla cool special effect film moment left theater nauseated thing possibly could made movie worse would jerry springer star want stare crap hour half take dump anyone utterly despise movie pity child child child child however contrary springer belief clearly condone child sex,0
take say lightly seen many many film reviewed great deal print tell film single funniest scene ever seen movie might want listen lot diversity opinion make incredibly stupid movie funny get well blame much scene speak come minute mark involves dead convict shackled john candy point found film dumb confusing beginning lose scene came laughed hard peed pant movie ever done project began going berserk supposed sctv movie remember announced time went cast whittled john candy joe flaherty eugene levy also must regime change universal shot upon released shown nearly zero theater watching second time listened theme song actually flaunt incomprehensible plot lyric relaxed logic nerve figured going aside aforementioned routine going berserk many hilarious scene recommend almost stooge flick except much funnier director david steinberg razor sharp timing must laughing candy basically charge never funnier plot device explanatory scene thrown window absolutely run wild flaherty levy follow effortlessly plot plot like animal house plot yeah script uneven little slow start know however well appreciate full sctv style craziness transpires stupid stupid purpose need remember see see discover funniest scene time,1
movie fun board br br essentially follows comedic romp two grave robber th century england move conventional body snatching trafficking vampire zombie dead roswell alien idea roswell alien neither producer think br br funny bet even ron perlman often kiss direct dvd death pretty good one priest turn ringleader rival gang body snatcher br br real joy watch hilarious little film good example larger life ego either side camera,1
mmmm previous summary say like alien predator enjoy film could disagree film pay respect weighty lineage reduced two best loved sci fi strand little teen horror slasher movie none tension foreboding present previous alien predator movie discernible lead character really care character positively yearned see stereotypical cast die soon possible vain hope something better would replace really take super human incompetence two fearsome creature ever invented positively fail make gripping thrilling movie watch want see,0
cheesy b crime thriller early story droll character wooden allison hayes abbe lane two sexpot make eye catcher one short shot frame long show el train crossing river state street bridge series pullman built car painted original paint scheme delivered new traction fan like one short take make picture worthwhile think film like one ulmer detour edmund brien fugitive harrison ford others film noir genre big city crime drama make interesting nothing fact know chicago san francisco intimately recognize street location wise really droll boring film,0
one considers carson mccullers one foremost literary figure th century seems need great lack talent able ruin one story movie show done actor ingratiate way becoming director wooden unatmospheric unsympathetic totally sync poetic compassion mccullers writing jaw dropped horror disbelief mish mash movie could ever found finance backer redeeming feature moderately good acting although said vanessa redgrave seems permanently render much performance whatever character play good cinematography place otherwise bitter bitter disappointment could indeed contemporary masterpiece simon callow hang head shame stick acting,0
br br robot jox great little film ok set bad acting great special effect good film size age remember film year old made cheaply st place cant moan much bad part sit back watch cool film great big robot,1
caligula share many attribute fellini satyricon bizarre sight freakishness depiction sexual excess set glory ancient rome fellini first entertaining far much screen time devoted bug eyed rubber faced mcdowell titular role performance far fey campy convincing portrayal jay robinson robe david cain haughton emperor caligula far persuasive believable latter nuanced relief could judiciously provided developing surrounding character fully little cypher one example role macro played guido mannari tremendous screen presence important role mostly left background positive feature credit adroit use prokofiev stravinsky theme music score inclusion distasteful nevertheless accurate action despot two factor far less needed relieve prevailing tedium however,0
read book open fresh interpretation director give medium film letter reproduction literature particular film happy holocaust occurred russia neighboring country finally received attention nazi particularly cruel russian russian jew read history see monument built smolensk nearby region understand movie many kept silent spoken br br certainly time chronicled hope story come high time,1
brother big asian movie fan finding movie hidden shop bought one dvd sounded promising wait watch watched movie brother must say beginning promising u really loved brutal ball scene first scene guess interesting fight action movie claim instead love movie cliché love extremely played top even shakespeare would vomit title sorry language way character act like picked street given  playing movie br br well brother watched end thought become better heck never movie challenged place brother worst movie ever seen list followed fantasy mission force watch either,0
wow believe first one post comment great movie br br although movie seemed interesting enough real thing attracted one matt lillard granted people probably either think caffeine happy plain suck age generation watched guy many time one favorite one movie big shot main star kind like slc punk another great lillard film br br baiscally storywise usual heist movie twist anything start amount craziness also notable movie another great actor named vincent onofrio appreciated person film industry woman movie newcomer bad although know hired mainly accent nude scene br br game jack v jill v bob want reap reward share one try get eachother kill timebomb waiting explode matt show true prowess scheming jack initially start whole scheme vincent woman play couple art thief need money due lack business vince character bit deranged skitz throughout movie add intensity film br br surprise left right well welcomed ending non cliche make feel happy well maybe depends type ending like movie kept interested besides fact matt great movie highly recommend anyone like movie critic probably like movie watch movie cause like movie anyway,1
holland gay writer gerard jeroen krabbe give lecture stay overnight beautiful woman christine renee soutendijk sex imagining boy plan leave next day get look picture christine hunky boyfriend herman thom hoffman decides stay try thing get strange br br big x rated art house hit u x rated let see strangulation full frontal male female nudity castration mutilation simulated sex scene church cross shock people gay sex scene crypt comedy paul verhoeven made spetters spetters attacked critic extreme sexual sequence denounced trash verhoeven filled film obvious symbolism thinking critic would think art praise right critic loved film realizing verhoeven playing big joke still great film br br beautifully shot jan de bont director much symbolism obvious hidden layer dialogue never bored acting great krabbe play thoroughly despicable character somehow rooting soutendijk stunning look play part perfection little smile give gerard agrees stay chilling hoffman extremely handsome great body deserves credit church sequence going krabbe crypt br br people easily offended weak heart like extreme movie playfully challenge like way,1
believe anyone would green light let alone voluntarily star never able get min life back br br one worst film ever seen film bad good gone far round somehow bad terrible exactly expecting much low budget bandwagon jumping rehash b movie still came way expectation level even tv movie higher production value br br poor special effect shocking dialogue terrible acting completely unexplained plot cursed inch snake turn foot snake anyone ever heard highly venomous garter snake python passenger snake many promise none delivered br br comment would believe film worth watching last five minute even worth rental stay watch low budget tv movie enjoy lot br br made oh yes shamelessly cash internet phenomenon soap shame mallachi brother shame,0
deliverance one best exploitation film come wonderful decade whence many exploitation film came br br group friend set canoe trip river south become victimized bunch toothless hillbilly pretty much try ruin life awesome br br treated anal rape vicious beating bow arrow killing shooting broken bone etc lot like texas chainsaw massacre say deliverance believable would immature would never could never happen even dark age br br deliverance entertaining ride packed full action one huge pile exploitation film come early arguably sits top pile great acting superb cinematography excellent writing br br kid,1
first time saw date thought awesome movie br br second time saw last night tv still suck br br love story suck julia portray street hooker repulsive librarian miniskirt heel tough shell tortured anguished enraged starving anything else hooker character flawed like comparing cubic zircon diamond two simply fit matter look like br br cast felt worth watching bitchy saleswoman excellently cast fine job hated second screen real definition minor role ok movie entirely trash two ignorant saleswoman saved film br br aside two woman sale people rest cast including big name crap either everybody as kisser absolutely reason fill dialog movie aside complimenting julia robert kissing as richard gere br br movie walk around high heel tight skirt beverly hill people leer guy work hotel gawk baseball bat struck face br br reality woman dressed nine beverly hill hooker prostitute higher degree since wearing gaudy madonna looking jewelry patent boot look others br br hotel cast sickeningly sad watch anybody real character less minute screen time br br insult romantic movie comedy drama even prostitute face wealthy customer daily basis hope life work perfect br br story julia robert pimped yes pimped multimillionaire business suit limousine br br still owned still told act move wear say go controlling street pimp folk disney buena vista butter make easier swallow br br richard gere black man gold tooth ak side instead attaché case movie would woman struggle get away harshness prostitution story different character make different outlook br br oh yeah change white man black man asian spanish land business deal changed deal weapon narcotic entire concept romantic comedy thrown away br br far concerned pretty woman still trash dressed ribbon bow br br like year ago understand led hollywood hype hate see past pretty decoration called love br br movie romantic comedy story control woman long mean income br br insult strong woman weak woman woman general well television screen br br hate yes suck yes would recommend well maybe really hated br br review get posted see br br anywayz,0
second film interesting previous one except suspense know going going happen even hinted screen pleasure come way various trick happen succession know dynamite car lose wheel car crash speak car happens detail particular discover film may baited dumb woman obvious come know already seen know dragged trap going get must discover worry get main trafficker another story speed boat match busy beaver river also know going wounded know bullet proof jacket day true recently discovered gi kind equipment iraq meaning film insistence hunting trafficker blindness see prohibition creates problem film constant perfect illustration value ever stand way moralistic crusade force evil simply legalize good properly observed surveillance something illegal pushed way less fun use forbidden restricted attractive br br dr jacques coulardeau university paris dauphine university paris pantheon sorbonne university versailles saint quentin en yvelines,1
year old virgin made laugh lot care considered sexual comedy enjoyed many joke scene present movie steve carell perfect virgin nerd andy stitzer think scene andy chest hair removed wax one coolest specially real many actor actress present movie well known already famous way br br andy stitzer peaceful life little bit strange collect lot toy seems harmless one day playing poker friend work discover andy fact virgin already year old surprising revelation friend trying make andy sleep woman problem confusion andy get specially really starting like trish woman met buying dvd player store work,1
really say glad knitting sock watching movie would angry wasted hour life acting terrible plot even worse scene meant serious husband laughing loud highly recommend movie people like version mstk,0
rap book movie based one difficult book ever read yet could put raunchy crude foul lewd name also best characterization novel ever read br br well flick deplorable mean tim mcintire wasco wasco baddest mutha talking bout wasco mcintire wasco like casting tim conway charles manson br br happened main character book little arv even exist movie fast walking main dude book even name credit thing rap none spirit atmosphere nastiness drama book captured movie br br disappointment total waste time celluloid,0
understand movie released looked like something show mate borrowed mum handycam bought australian work video store uk thought aussie film made store bad boy wrong br br anyone writes good comment movie either lying maker film br br picture bad sound horrible acting oh acting worst acting history film br br make embarrassed offended used word aussie title proud australian movie seen country may give people wrong idea br br please anyone read seen movie take time find aussie movie watch could choose one would better one br br could made better film took camera filmed hour ate film waited pas body threw came television offence br br watch film,0
first mid watchin horror film since kid seen lot variety imo bad multitude gave br br yes low budget horror flick dialog soso acting tolerable sometimes basis film plotwise actually pretty good old enough remember lucky enough seen dvd much like movie week add blood minor gore minor swearing without big name would rather watch jason v godzilla whatever continuois crap tho good evil dead low budget film least give guy credit trying acouple mil budget could pretty good flick score watchable,0
year since cartoon first aired actually watched seriously closely year adult look back serious eye watch episode br br concept cartoon partly homage classic looney tune also original show episode structured like old cartoon example singer attack buster exacts revenge singer concert exactly like old bug bunny cartoon ensuing cartoon similar looney tune different era look old looney tune awful lot stuff exactly like tiny toon old looney tune made lot social commentary parody celebrity impersonation lot corny period joke slang dialog comedy surreal wacky say exactly tiny toon well comedy styling spiritually definitely throwback classic done well cartoon decade prior show recognize cultural reference tiny toon roll eye something like come reason think looney tune corny alive back also looney tune original back day today cartoon rehashed easy perceive tiny toon unfair light due exposure current event overexposure cartoon general br br certainly difference many respect timing delivery obviously duration show two different style two different period done two different circumstance looney tune made adult theater tiny toon made kid watching tv even good job making original show original gag still paying homage patterning comedy stylings old looney tune br br since tiny toon lot time play genuine moment great animated inspiration look episode like minute baby plucky toilet episode many example one best comedy dialog exchange ever animated thirteensomething babs buster phone split screen hoping miss miscommunication spectacular notably character development episode several others usually one penned deanna oliver sherri stoner rather good female character taken seriously personality developed unusual considering opposite usually true cartoon period br br first modern cartoon lot pop culture referential self referential humor way ahead time tiny toon really opened door writer take comic liberty common cartoon today instead boring old crap endured kid yes loved transformer thundercats tiny toon totally jumped away breath fresh air bakshi new adventure mighty mouse may precursor tiny toon made surreal style comedy cartoon writing real success br br kid totally overlooked joke example one episode homage marx brother completely ignored teen newfound respect many inspired gag never noticed genuinely brilliant kind comedy make think looney tune family guy never noticed kind comedy kid thinking episode watched recently br br notice kind thing actually watched show unlike reviewer know unfairly judging seen episode thought thoroughly exposed kid adult br br tell awful lot care taken voice acting talking main character side character done really well creatively back main character main character brilliant tress macneille opinion best performance cartoon since rob paulsen also incredible stuff br br say show bad episode plenty lot mediocre one far certainly lot genuinely funny episode especially back first aired actually funny watch br br give show kudos pushing envelope breaking door leading new era cartoon,1
swedish splatter movie world gone insane br br probably still common sight day swedish gore flick b movie business sweden seems trouble day long gone golden day rymdinvasion lappland movie seems trouble much talk still manages somewhat amusing mainly good fx great b movie script acting still pretty bad though actually matter much supposed gore flick nothing go bit wrong reason simply enough blood fill void br br every person know gert fylking good laugh role sgt though nearly laughed as really hilariously bad br br besides good part listed really nothing else recommend unless starved swedish b movie br br,0
way put word bad shapeless paceless laughless vice academy film really experience one third time row writer director rick sloane show even ounce writing directing talent nothing person age believe laugh yet brief nudity plot element make film unsuitable kid lead believe really aimed adult mental capability year old elizabeth kaitan make welcome replacement linnea quigley winningly bubbly cute wonderful big smile thing make viewer smile well watching girl film like watching bunch flower desert covered horse manure,0
loved show used actually leave pub ten minute closing run road catch remember daniel peacock sketch gandhi newsagent masterpiece set design lighting world creating atmosphere felt actually living v unusual comedy br br unfortunately encountered one person apart reviewer ever knew programme existed fact thank imdb coming existence proving fact imagined whole series drunken haze seriously starting believe,1
husband got done watching movie expecting good really astonished great story line usually good figuring twisty plot one loved going watch take back might even buy,1
everything film terrible start film pretty good cast find impossible make great cast biggest disaster gangster film genre ever sound track like one bad slap stick comedy music whole film started get quite irritating br br please please please please please inflict disaster hurt,0
may sentimentalist found movie truly moving first movie reduced tear recommend anyone gay str religious supporting co star jackie bisset stole show especially one liner nude scene superbly crafted well good taste shocking portrayal orientation reversal deprogramming instituted mormon church lead character shocked still go world nevertheless enjoyed movie tremendously definitely best gay film since torch song trilogy much better gay movie offering year fluffer,1
drink water unbelievably bad film based broadway play woody allen star jackie gleason comic genius behind honeymooner director howard morris appeared several mel brook comedy life stink high anxiety silent movie made mark animation character voiced include gopher pooh jughead archie beetle bailey went wrong br br think problem premise played seriously work effectively allen original play tongue cheek worked broadway allen remake screenplay r allen harvey bullock beat premise death make many change original play making gleason wife airhead version headstrong woman original one example work br br acting much better gleason best material save gleason comic genius also fine actor demonstrated hustler soldier rain abrasive personality could worked lousy script even give chance bad estelle parson airhead wife drive nut minute see soon take want strangle also shame also fine actress turned two exceptional performance bonnie clyde rachel rachel none actor particularly well either br br woody allen hated film much remade film julie kavner marge simpson lead manage hit right note film comic masterpiece finally video long battle right go find version original good clearing unwanted guest overstay welcome br br star,0
grease like crack classless shameful euphoric powerfully addictive experience sister would watch rewind watch passed became confused hostile stand one another year old girl reviewed film brilliant fun better original grease fledgling adolescent hormone blame rest assured unyielding fixation utter rubbish pas br br however little girl absolutely excuse suggest grease anything inane artless slipshod embarrassment participated production distribution consumption br br sake criticism dignify film explaining blow br br well executed musical song advance narrative develop character grease debatable exception music obscenely pointless song appear relate gimped innuendo sex excessive general way score tonight reproduction country prowlin without making one concrete statement film character theme plus music uncomfortably stupid one cast demonstrates even crudest semblance ability sing dance br br bird badass least somewhat likable instead annoying wussy dufus loser end johnny nogerelli offer michael sacred bird jacket initiate gang michael kick ground spit duck away fervently scrub part body touched course accepts gold despite fact bunch bumbling meatheads greater honor one bird br br since michael beautiful smart kind resourceful average everyway musical impotence notwithstanding feasible stephanie would ultimately embrace reveals man behind mask stephanie hand slovenly slack jawed bubble gum smacking dirty sweatshirt wearing gracelessly rude trashy dingbat aside pretty guess harbor likable characteristic thus audience given justification whatsoever depth michael attraction br br could go want mention gross inferiority predecessor since apparently many crank seem feel comparison unfair say though think want revisit mess old time sake grease experience akin living first kiss kissing snot nosed year old kid acne slobby brace magic gone left feeling dirty disturbed trust,0
film probably one best seen far would put second lily chou chou kind give vibe soul prisoner escaped prison go find counterfeit money stored time capsule mount fuji primary school later find much set way first half movie time character introduced main point stated comedic yet serious part journey second half moved tear movie progress character go try fulfill dream unfortunately ending somewhat badly end escapee left way character left scene sad probably feel tear eye beautiful film directed fantastically movie people enjoyed toshiaki toyoda film blue spring,1
men love police movie filled action shooting chase etcetera br br boy let watching short unsatisfying movie seen hostage bank surrounding yet bad guy shoot multiple officer innocent people simply stay line fire without getting hit due kevlar br br shot hundred shot going back bank dumb hostage lock safe door bad guy went stupid director think br br okay shot fake documentary good seeing film got thought police get decent shooting course many cop swat real long break truly bad,0
plenty comment already posted saying exactly felt film ill keep short br br grinch thought marvellous jim carrey truly talented physical comedian well versatile clever actor opinion mike myers hand get laugh annoying used like much wayne world married axe murderer day ive never fond austin power cat hat finished br br film horrible gag horrible inappropriate child adult content fact dated havent amused anyone year plot messy messy messy shame really child likeable mom probably could picked better villain alec baldwin could pulled myers ugly revolting acted portrayal cat br br mean myers even glance script one written actor seemed one cat seemed winging br br hand would like mention set prop marvellous unfortunately cant save film br br poor dr seuss man genius dont ruin reputation adapting work lazy messy way br br,0
film version sandra bernhard one woman broadway show gaspingly pretentious sandra spoof lounge act superstar sense irony fitfully interesting fitfully funny fan say scathingly honest may true also shrill unapologetic face bravado well suited film genre want make nice certainly make friend always going rub lot people wrong way even meet halfway material seriously lacking filmmaker nicolas roeg served executive producer though directed film chilly detached signature style bernhard co wrote show director john boskovich oddest touch sandra house audience looking completely bored feeling many real viewer likely share,0
long boring blasphemous never glad see ending credit roll,0
believe dumb movie truly storyline written keira knightley mother ruin movie extreme straight dull absurd make absolutely sense whatsoever br br movie lagged bad especially beginning story kept going everyday flirt often time seeming like threesome movie annoying deadbeat couple poet wife complete total drunk start wife sleep around men make end meet poet pervert thrives cheap boo woman wife waaayyyyyy quickly becomes friend former childhood lover played keira suddenly get jealous knowing full well two lover since kid something seem right mean come get program lady expect br br bottom line former lover meet new wife embracing get jealous former woman lover get married husband get jealous bombard crazy drunk couple home crazy husband call police end going court man attempted murder charge summed nutshell br br movie moment quality good acting cillian murphy cannot believe watched complained movie family member watching fell asleep decided give chance stuck first instinct,0
back really lengthy vacation around fourth july something like day row two week paid vacation weekend holiday stayed town time hanging parent house lot br br tv apartment used watch parent tube finished watching segment x file program came called personal fx hooked instantly always fascinated item home come parent family home inheritance relative estate often wondered history value etc br br long vacation used go folk house lunch hour catch personal fx br br remember one episode co host claire carter announced new york apartment series filmed renovated said renovation complete personl fx would return air br br never personal fx first best collectible show vanished air almost fifteen year later still sore br br way go fx,1
steve biko black activist tried resist white minority governed south africa much way gandhi tried resist british empire colonialism india richard attenborough film cry freedom biko apartheid much donald wood white liberal newspaper editor risked life trying tell biko story film jarring point view switch biko dy prison tortuous behavior hand south african police wood played kevin kline must choose whether right thing flee country publish book biko allow wife played penelope wilton pressure forgetting book case biko dy vain begin life changing friendship biko wood degenerate standard number escape border yarn biko death oscar nominated denzel washington good fourth film biko something wrong film try depict struggle apartheid focusing trial white family half film attenborough would served topic better focusing biko rise prominence instead beginning biko befriended wood perhaps black actor leading role hour film exactly conducive big box office film tremendous box office flop anyway film politics aside film still entertains sends message two albeit pg sanitized fashion star,1
basically skimmed movie enough catch watch plot tell truth kind boring spot make sense reason watched movie first place see chace crawford hot movie hair kind weird still hot br br however despite hot chace really make film guess plot bad really threw fact cuss like every sentence hard express anger without saying f word every time cussing annoying whole flashy camera shaking thing gave headache br br although plot ok found film bore dramatic cut scene chace lol anyways worth renting unless die hard fan specific cast member like oh yeah cast hot girl hot chace best,0
johny make one best style exercise making strong film good yakuza story election new yakuza bos beginning war inside organization br br opinion violence wise used context making strong gang film specially love way tell history moving around role inside yakuza family making see violence like way solve problem br br talking technical aspect film good example paused rythmic planified way shooting film one hong kong film year like infernal affair without easy action violence scene confused storyline strongly recommended asian film lover br br sorry english better spanish lol,1
bought vhs film two buck waste money hey dig adam batman west tina giligan island louise hello third rate production rehash dozen biker film crazed bunch bikers psycho ride hick town beat everybody everything defeated man dashing hero adam west look part hero missing cape batman uniform sorry tina l look really nervous frightened whole show least know happened ginger rescued island lol bikers motley group known ever acted least hell rider hell watch,0
even though one standard revenge price plot film favorite vincent price work gallico quality missing many horror film character likeability watch feel feel frustration injustice cheer go vengeance even though frightens little original fury film go character becomes tragic committed murder must kill cover cover one stomach sink soul go spiral like watching beloved brother turn hood even revenge story old plot device original gallico us trick kill inventive way shame one available home veiwing,1
ambushed ordinary action flick much bad ordinary one man walk toward another machine gun blazing man fire one round fell man greater fire power without much nick hail lead raining guess one good guy duh ambushed good action flick good drama good movie ambushed fails level cast b movie veteran mechanically going motion almost though know making real loser recommended anyone br br,0
prepared bad movie bad movie guess complain twentysomething tom gay poster boy robert stadlober many issue know coming going stayed pretty girl serious mavie anna brüggemann nonsense angie emma daubas sarah baumann star movie within movie tom soul mate wild eyed margarete jana pallaske reminds béatrice dalle gina gershon got remember fine memory look good even ridiculous outfit mean ridiculous even berlin standard wonder whether liked movie character age guess watch indie idol oli schulz max schröder der hund marie performing street musician feeling pain,0
u appear run uk police run around armed teeth know cid officer change uniform stop work go pub got one unrealistic film worst portrayal real uk police ever foisted unsuspecting public see mr snipe might needed money pay back tax bill heck good actor like charles dance mystery br br worse worse low budget b film hour half suicide time never get back br br avoid like veritable plague,0
fashion designer trip cat fall pool hitting head something floating surface rather cheesy effect tv movie float body float tunnel ring swirling orange smoke black rigid figure tip view look like mannequin apartment almost thought watching jess franco movie friend revive black arm grab wrist struggle get loose revived remembers everything nasty bruise forearm br br shortly thereafter nearly get hit control car come sidewalk behind halloween decides boyfriend go mexico vacation get surprised find day dead annoyed another american tourist keep following almost drowns br br designer encouraged join group people near death experience experienced tunnel black figure repeated near escape death one anxious also encouraged meet psychic br br doctor tell people call walker name novel based people supposedly died one cause examined prove died another cause thus like continued walking around dying died blame poor record keeping br br watched minute video felt awfully long imagine actually minute version perhaps meant watched two night tv would better watched way one sitting br br read one gary brandner novel floater representative work original writer floater common plot picked kid kill people revenge even variation pretty common picked kid dy kill people year later revenge beyond grave fact point common movie kid practice astral projection drowned float body know closely dead night follows novel walker understand howling movie bear much resemblance novel br br quite slow movie special effect cinematography really held presumably low budget made tv shortcoming lot easily recognizable character actor also feel dated early mid found boring much better low budget movie covering similar subject matter think dated badly sole survivor arguably inspiration final destination movie blow dead night away,0
whatever rating give boom superb location photography sardinia rome otherwise hardcore addict elizabeth taylor downward phase richard burton miscasting phase tennessee williams wrote milk train stop anymore supposed fond adaptation play apparently one taylor reportedly hated burton needed money br br whatever amount hill bean taylor posturing fuming shrill manner exploding servant exchanging bad baby talk less noel coward seems visitor another film finally appears br br campy among taylor fan probably considered must see kind thing sit one without drink hand way ahead sadly film signified end taylor taken seriously film actress even winning two oscar burton equally disastrous critic called bomb judge dare,0
